Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","586","Pakistan","6124","Value","21016","Rail lines density (total route in km per 100 square km of land area)","2019","2019","km","1","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2021 international $)","2000","2000","Int$/cap","3531.7","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2021 international $)","2001","2001","Int$/cap","3559.7","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2021 international $)","2002","2002","Int$/cap","3563.7","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2021 international $)","2003","2003","Int$/cap","3668.8","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2021 international $)","2004","2004","Int$/cap","3859.6","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2021 international $)","2005","2005","Int$/cap","4042.2","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2021 international $)","2006","2006","Int$/cap","4185.9","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2021 international $)","2007","2007","Int$/cap","4257.9","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2021 international $)","2008","2008","Int$/cap","4233.3","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2021 international $)","2009","2009","Int$/cap","4270.4","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2021 international $)","2010","2010","Int$/cap","4228.8","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2021 international $)","2011","2011","Int$/cap","4246.1","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2021 international $)","2012","2012","Int$/cap","4292","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2021 international $)","2013","2013","Int$/cap","4407.1","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2021 international $)","2014","2014","Int$/cap","4520.2","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2021 international $)","2015","2015","Int$/cap","4645.3","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2021 international $)","2016","2016","Int$/cap","4886.6","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2021 international $)","2017","2017","Int$/cap","5031.6","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2021 international $)","2018","2018","Int$/cap","5255.1","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2021 international $)","2019","2019","Int$/cap","5296","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2021 international $)","2020","2020","Int$/cap","5135","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2021 international $)","2021","2021","Int$/cap","5367.3","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2021 international $)","2022","2022","Int$/cap","5526.3","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2021 international $)","2023","2023","Int$/cap","5439.2","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2021 international $)","2024","2024","Int$/cap","5531","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20002002","2000-2002","%","20.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20012003","2001-2003","%","21","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20022004","2002-2004","%","20.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20032005","2003-2005","%","18.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20042006","2004-2006","%","16.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20052007","2005-2007","%","15.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20062008","2006-2008","%","15.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20072009","2007-2009","%","15.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20082010","2008-2010","%","15.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20092011","2009-2011","%","15.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20102012","2010-2012","%","15.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20112013","2011-2013","%","15","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","14.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","14.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","13.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","11.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","11.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","10.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","12.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","13.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","16.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20212023","2021-2023","%","16.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20222024","2022-2024","%","16.5","E","Estimated value",""
